name,country,source,website,email,phone,address,industry,sub_industry,contact_person,contact_title,products_services,tender_categories,source_url,notes
Signtex Limited,Jamaica,JMEA,,hr@signtexlimited.com,8769265477,,"Packaging, Paper, and Printing",,,,"TriMedias, Billboards, Bus Shelters, Directional/Road Safety Signs, Fabric & Vinyl Banners, Commercial Signs, Backlight Signs, Engraving, Vehicle Graphics, Trade Show Booths And Large Format Printing.",,https://jmea.org/listing/signtex-limited/,
Simardo Limited (PebblesPastries),Jamaica,JMEA,,simardolimited@gmail.com,8768967001,,"Packaging, Paper, and Printing",,,,Vegan Chocolate Cake Mix,,https://jmea.org/listing/simardo-limited-pebblespastries/,
Sincere Wellness Industries Limited,Jamaica,JMEA,,sincereskincareja@gmail.com,8765724952,,Chemicals and Pharmaceuticals,,,,Sugar Wax Kits,,https://jmea.org/listing/sincere-wellness-industries-limited/,
SJB Accounting Support Centre Limited,Jamaica,JMEA,,suzzettebarrows@sjbaccountant.com,8768325363,,Professional Services,,,,"Provides The service Of Accounting, Bookkeeping, Managing Inventory And Financial Report",,https://jmea.org/listing/sjb-accounting-support-centre-limited/,
SK Manufacturing Industries,Jamaica,JMEA,,skmanufacturingindustries@gmail.com,8768816489,,Beverages,,,,Manufactures Purified Water,,https://jmea.org/listing/sk-manufacturing-industries/,
SKDP Haulage & Distribution T/A Jamaica Rubber Products,Jamaica,JMEA,,skdphaulage@hotmail.com,8769739343,,Rubber and Plastic,,,,"Rubber Tiles, Rubber Pavers And 40 Mesh Crumb",,https://jmea.org/listing/skdp-haulage-distribution-t-a-jamaica-rubber-products/,
Skills Acquisition Services,Jamaica,JMEA,,skillsacquisition101@gmail.com,8768834142,,Professional Services,,,,Recruitment,,https://jmea.org/listing/skills-acquisition-services/,
Skin by Indie,Jamaica,JMEA,,skinbyindie@gmail.com,8768776465,,Chemicals and Pharmaceuticals,,,,"Provides Body Scrubs, Body Oils, Organic Soaps, Serums & Moisturizers",,https://jmea.org/listing/skin-by-indie/,
Smart Choice Farms Manufacturing Ltd.,Jamaica,JMEA,,info@smartchoiceja.com,8765569678,,"food, Beverage and Tobacco",,,,Manufacturers Sauces,,https://jmea.org/listing/smart-choice-farms-manufacturing-ltd/,
Smart Choice Solutions Limited,Jamaica,JMEA,,sales@smartchoicesolutionsja.com,8766788271,,Professional Services,,,,"Provide The Services Of Retail Management, Help Desk Support, Hard And Software Sales, Managed IT Services",,https://jmea.org/listing/smart-choice-solutions-limited/,
Smart Haves Distributors Limited,Jamaica,JMEA,,contact@smarthavesdistro.com,8765042530,,"Packaging, Paper, and Printing",,,,"Provides Stretch Film, Industrial Hand Towels",,https://jmea.org/listing/smart-haves-distributors-limited/,
Smarttrack Limited,Jamaica,JMEA,,info@smarttrack.com.co,8768644181,,Technology Services,,,,"Provides Vehicle Tracking System, Cold-Chain Management System And Fuel Monitoring System",,https://jmea.org/listing/smarttrack-limited/,
Smith`s Rum Cream,Jamaica,JMEA,,donaldsmith@smithexperienceja.com,8762131894,,"food, Beverage and Tobacco",,,,"Smith`s Rum Cream Coffee, Smith`s Rum Cream Butterscotch, Smith`s Rum cream Original, Smith`s Rum Cream Vanilla and Smith`s Rum Cream Mother`s Day Ltd ed.",,https://jmea.org/listing/smiths-rum-cream/,
SNH Worldwide Trading Company Limited,Jamaica,JMEA,,snh.wwide@cwjamaica.com,8767587855,,Professional Services,,,,"Distributors Of Rice, Margarine, Cornmeal Raisins, Yeast, Cornflakes, Shortening, Pan Grease, Calcium Propionate, Red Peas, Dough Conditioner",,https://jmea.org/listing/snh-worldwide-trading-company-limited/,
Solar Buzz Jamaica,Jamaica,JMEA,,info@solarbuzzjamaica.com,8769064693,,Professional Services,,,,"Solar Energy Systems: Commercial / Residential. 90% Lower Light Bills Instantly! Glass tint: Commercial / Residential / Auto – Fleet. Instant Glare, Heat and UV Reduction. Solar Water Heaters. Providing energy efficient and eco friendly water heating solutions. Solar Pool Pumps. Energy Efficient Pool & Pond Pumps. Use 90% less energy and pay back for themselves in under a year. Solar Inflatable Lanterns. For emergency in blackouts to decor at events. When inflated stands 8″, gives 15sf of light, charges for 6hrs in sunlight and gives up to 12hrs of light. Solar Hybrid Flashlights. The last flashlight you’ll need. Rechargeable, waterproof, floats, durable.Solar Energy Systems: Commercial / Residential. 90% Lower Light Bills Instantly! Glass tint: Commercial / Residential / Auto – Fleet. Instant Glare, Heat and UV Reduction. Solar Water Heaters. Providing energy efficient and eco friendly water heating solutions. Solar Pool Pumps. Energy Efficient Pool & Pond Pumps. Use 90% less energy and pay back for themselves in under a year. Solar Inflatable Lanterns. For emergency in blackouts to decor at events. When inflated stands 8″, gives 15sf of light, charges for 6hrs in sunlight and gives up to 12hrs of light. Solar Hybrid Flashlights. The last flashlight you’ll need. Rechargeable, waterproof, floats, durable.",,https://jmea.org/listing/solar-buzz-jamaica/,
Spatial Innovation Limited,Jamaica,JMEA,,silburn@spatialvision.com,8769692239,,Professional Services,,,,"Information Technology Products, Hardware and Software Services",,https://jmea.org/listing/spatial-innovation-limited/,
Spectrum Systems Limited,Jamaica,JMEA,,hwiltshire@spectrumroof.com,8769017663,,Mineral and Metal,,,,Provides Standing Seam Roofing Panels And Rain Water Guttering,,https://jmea.org/listing/spectrum-systems-limited/,
Spicer Jamaica,Jamaica,JMEA,,atbrandstreet@gmail.com,6475714763,,"Textile, Apparel and Leather",,,,"Screen Printed Shirts, Caps, etc",,https://jmea.org/listing/spicer-jamaica/,
Spicy Hills Farms Limited,Jamaica,JMEA,,spicyhill.farmltd@derrimon.com,8764708219,,"food, Beverage and Tobacco",,,,"Manufactures Ram Goat Soup, Ram it Up, Dried Scotch Bonnet Pepper",,https://jmea.org/listing/spicy-hills-farms-limited/,
Spike Industries Limited,Jamaica,JMEA,,ian.tomlinson@peakbottling.com,8769383816,,Beverages,,,,"Manufactures Fruit Juices (In-season), Soy Drinks (Farmer Brown), Artificial Drinks (Fruiti), Bottled Water",,https://jmea.org/listing/spike-industries-limited/,
SPRAY TECH ALTERNATIVE Limited,Jamaica,JMEA,,info@spraytechja.com,8767544601,,Professional Services,,,,SPRAYED POLYURETHANE FOAM/SILICONE COATINGS AND EPOXY Wterproofing and insulation services,,https://jmea.org/listing/spray-tech-alternative-limited/,
Spring Gardens Processors,Jamaica,JMEA,,springgardensprocessorsja@gmail.com,8768446821,,Food and Tobacco,,,,"Manufactures Canned Ackees, Canned Callaloo, Jerk Seasonings, Dried Peppers, Dried Scallions And Ground Pimento",,https://jmea.org/listing/spring-gardens-processors/,
SPUR TREE SPICES JAMAICA LIMITED,Jamaica,JMEA,,sales@spurtreejamaica.com,8767588292,,Food and Tobacco,,,,Manufactures Wet Seasonings And Sauce For Retail And Food Service Sectors – 95% Of Sales Are Export,,https://jmea.org/listing/spur-tree-spices-jamaica-limited/,
St. Catherine Awethentic Teas Jamaica Limited,Jamaica,JMEA,,cyril.thompson@awethenticproducts.com,8768381328,,Food and Tobacco,,,,"Manufactures Raw Materials For eg. Lemongrass, Moringa Leaves, For The Manufacturing Of Teas And Nutritional Supplements",,https://jmea.org/listing/st-catherine-awethentic-teas-jamaica-limited/,
Stack Seven Limited,Jamaica,JMEA,,exec@stacksevenltd.com,8768167369,,"Agro-processing, Export",,,,"Cold Chain And Dehydrated Products, Sauces.",,https://jmea.org/listing/stack-seven-limited/,
Stanmark Processors,Jamaica,JMEA,,stanmarkprocessors@yahoo.com,8767063344,,Food and Tobacco,,,,"Manufactures Canned Ackee And Callaloo In Brine, Jerk Seasonings, Canned Juices And Flavoured Syrups; Private Labelling, Consolidated Containers",,https://jmea.org/listing/stanmark-processors/,
Starfish Oils,Jamaica,JMEA,,info@starfishoils.com,8769234894,,Chemicals and Pharmaceuticals,,,,"Aromatic Oils, Soaps, And Candles, Hand Sanitizers",,https://jmea.org/listing/starfish-oils/,
Sun Island Jamaica Limited,Jamaica,JMEA,,rmiles@sunislandjamaica.com,87692613303,,"Textile, Apparel and Leather",,,,"General Manufacturing/Screen Printing And Embroidering Of T-shirts, Towels, Golf Shirts, Shorts, Caps, Men’s, Ladies And Children’s Apparel And Ties.",,https://jmea.org/listing/sun-island-jamaica-limited/,
Sun-Bloc Awnings & Tents,Jamaica,JMEA,,jmc@sun-bloc.com,8769293356,,Mineral and Metal,,,,"Provides Free Standing Frame Tents, Aluminum Awnings And Canvas Awnings",,https://jmea.org/listing/sun-bloc-awnings-tents/,
Superior Realtors Limited,Jamaica,JMEA,,superiorrealtorsltd@gmail.com,8769621421,,Professional Services,,,,"Provides Real Estate Service, Offering Commercial And Residential Space And Properties As Well As Master Planning Of Communities",,https://jmea.org/listing/superior-realtors-limited/,
Supreme Chemicals Limited,Jamaica,JMEA,,admin.bunnys@cwjamaica.com,8769331864,,Chemicals and Pharmaceuticals,,,,"Pharmaceuticals Including Alcohol, Flavors, Personal Care Products And Household Chemicals Including Hand Sanitizers",,https://jmea.org/listing/supreme-chemicals-limited/,
Supreme Outdoor Advertising Limited,Jamaica,JMEA,,info@soajamaica.com,8767552049,,"Packaging, Paper and Printing",,,,"Banners, Signs, Custom Fabrication, Routed Lettering, Billboards, Feather Banners, Channel Letters POS",,https://jmea.org/listing/supreme-outdoor-advertising-limited/,
Supreme Quality Exports,Jamaica,JMEA,,qualityexporters@gmail.com,8768442735,,Professional Services,,,,"Provides Exports Fresh Agricultural Products Such As Yam. Dasheen, Mangoes, Breadfruit, Sweet Potato, Escallion, Thyme",,https://jmea.org/listing/supreme-quality-exports/,
Surplus Manufacturing Enterprise,Jamaica,JMEA,,oshane.harris@surplusenterprise.com,8767926349,,Chemicals and Pharmaceuticals,,,,"Manufactures Fabric Softener, Laundry Detergent, Disinfectant, All-Purpose Soap, Toilet Bowl Cleaner, Hand Soap, Dish Washing Liquid",,https://jmea.org/listing/surplus-manufacturing-enterprise/,
Sweet Craft Limited,Jamaica,JMEA,,jodie.gregg@sweetcraftjm.com,8769319744,,"Packaging, Paper and Printing",,,,Pet Bottles.,,https://jmea.org/listing/sweet-craft-limited/,
Swypz Plus,Jamaica,JMEA,,swypzplus@hotmail.com,8768411492,,Chemicals and Pharmaceuticals,,,,Wet wipes,,https://jmea.org/listing/swypz-plus/,
Tai Flora Services Limited,Jamaica,JMEA,,info@taiflora.com,8766849040,,Jewellery and Other Manufacturing,,,,Provides Floral Arrangement,,https://jmea.org/listing/tai-flora-services-limited/,
Tank-Weld Metals Limited,Jamaica,JMEA,,chrisb@cwjamaica.com,8769238800,,Mineral and Metal,,,,"Provides Chain Link Fencing (Galvanized And PVC), Expanded Metals And Roofing Sheeting",,https://jmea.org/listing/tank-weld-metals-limited/,
Taste Makes The Difference,Jamaica,JMEA,,deanpuseystewart@gmail.com,8765348580,,"food, Beverage and Tobacco",,,,"Sweet N Sour Sauce, Mallah Sauce, BBQ Sauce , Sweet N Swizzing Sauce and Fruitcake",,https://jmea.org/listing/taste-makes-the-difference/,
Tastee Limited,Jamaica,JMEA,,platterbury@tasteejamaica.com,8769686634,,Food and Tobacco,,,,Manufactures Patties,,https://jmea.org/listing/tastee-limited/,
Taynas Body Care,Jamaica,JMEA,,taynascare@gmail.com,8765073134,,Chemicals and Pharmaceuticals,,,,Manufactures Skincare Products,,https://jmea.org/listing/taynas-body-care/,
Technological Solutions Limited (TSL),Jamaica,JMEA,,camille.b@tsltech.com,8766323245,,Professional Services,,,,"Provides Product Testing, Quality Food/Safety, Assurance, Product Development And Consultancy",,https://jmea.org/listing/technological-solutions-limited-tsl/,
Tegen Energy Company Ltd,Jamaica,JMEA,,tirving@tegenenergy.com,8768594693,,"Electricals, Electronics and Automotives",,,,"Toroidal Transformer 4-6 kVa, Lithium Battery Module, Solar PV Carport",,https://jmea.org/listing/tegen-energy-company-ltd/,
Temper Tantrum Limited,Jamaica,JMEA,,info@oneonecacao.com,8767814841,,Professional Services,,,,"Chocolate Bars, Chocolate Drinks And Nut Butters; Tour Services",,https://jmea.org/listing/temper-tantrum-limited/,
Tessa Innovation Limited,Jamaica,JMEA,,irieislandstraws@gmail.com,8765847210,,"Packaging, Paper and Printing",,,,Provides Paper Straws,,https://jmea.org/listing/tessa-innovation-limited/,
The Herald Limited,Jamaica,JMEA,,print@heraldprinters.com,8769224393,,"Packaging, Paper and Printing",,,,"Provides Books, Magazines, Business Cards, Wall Art, Vehicle Wrap etc",,https://jmea.org/listing/the-herald-limited/,
The Jamaica Biscuit Company Limited,Jamaica,JMEA,,customerserviceja@jambiscompany.com,8769236477,,Food and Tobacco,,,,"Manufactures Biscuits, Crackers, Cookies And Savoury Products",,https://jmea.org/listing/the-jamaica-biscuit-company-limited/,
The Jamaica Pegasus Hotel,Jamaica,JMEA,,ahendrickson@yummybakery.com,8769263690,,Professional Services,,,,Provides Hotel & Accommodation; Conference Venue,,https://jmea.org/listing/the-jamaica-pegasus-hotel/,
The New City Furniture Company Limited,Jamaica,JMEA,,thenewcityfurniture@gmail.com,8769485654,,"Bedding, Furniture and Wood",,,,"Provides Furniture, Wooden And Bedding",,https://jmea.org/listing/the-new-city-furniture-company-limited/,
The NewTown Bakery Limited,Jamaica,JMEA,,thenewtownbakery@gmail.com,8769010668,,Food and Tobacco,,,,"breads, buns, donuts, bullas and cakes",,https://jmea.org/listing/the-newtown-bakery-limited/,
Thomo Vybes Manufacturers and Distributors Limited,Jamaica,JMEA,,thomovybes@gmail.com,8768184776,,Beverages,,,,Manufactures LTonic Wine,,https://jmea.org/listing/thomo-vybes-manufacturers-and-distributors-limited/,
Thompson’s & Company Metal Works Limited,Jamaica,JMEA,,thompsonscmwl@yahoo.com,8769298753,,"Electricals, Electronics and Automotives",,,,"Fabrication Of Truck Bodies, Tailgate Lift Repairs, Repair Truck Bodies, Supply And Install Tailgate Lifts",,https://jmea.org/listing/thompsons-company-metal-works-limited/,
Thriving Life Company Limited,Jamaica,JMEA,,rdselassie@yahoo.co.uk,8763421588,,Food and Tobacco,,,,"Manufactures Irish Moss, Herbs, Nutraceuticals",,https://jmea.org/listing/thriving-life-company-limited/,
Tijule Company Limited,Jamaica,JMEA,,info@tijulecompany.com,8769869598,,Food and Tobacco,,,,"Manufactures Canned & Frozen Vegetables, Jams & Dips, Sauces, Fruit Bars, Seasoning, Preserves, Baked Products",,https://jmea.org/listing/tijule-company-limited/,
Time and Principle Lumber Yard and Moulding,Jamaica,JMEA,,,8763761188,,"Bedding, Furniture and Wood",,,,"Provides Flat And Corner Strips, Moulded Door Stops, Base Boards, Window Blades And Fillets And Crown Moulding",,https://jmea.org/listing/time-and-principle-lumber-yard-and-moulding/,
TMG Omega Limited,Jamaica,JMEA,,sean.manhetz@tmgomega.com,8763426188,,Chemicals and Pharmaceuticals,,,,Manufactures Natural Crop Growth Biostimulator,,https://jmea.org/listing/tmg-omega-limited/,
Top Brands International,Jamaica,JMEA,,info@lionprideja.com,8766313061,,Beverages,,,,Manufactures Rum And Rolling Paper,,https://jmea.org/listing/top-brands-international/,
Topp In Designz Limited,Jamaica,JMEA,,sheri@toppindesignz.com,8765061088,,"Textile, Apparel and Leather",,,,"Provides Stationary Printed Products, Including Customized Items, Gifts And Other Fabric Goods Including Face Masks",,https://jmea.org/listing/topp-in-designz-limited/,
Tortuga Rum Cake,Jamaica,JMEA,,customerservice@tortugaimports.com,8769263503,,Food and Tobacco,,,,"Tortuga, known for the world’s best rum cakes and gourmet products, is a Caribbean-born brand that has made its way to a world-renowned brand that continues to lead the specialty and liquor cakes category by heavily focusing on innovation and ensuring that its consumers are presented with fresh, innovative, and new options. Tortuga can be found in markets across the Caribbean, including most major air and cruise ports, principal hotel and gift locations, and over 100 cruise ships",,https://jmea.org/listing/tortuga-rum-cake/,
Trade Winds Citrus Limited,Jamaica,JMEA,,peter.mcconnell@tradewindscitrus.com,8767082155,,Beverages,,,,"Manufactures Fresh Citrus, Pineapples And Assorted Fruit Juices, Meal Supplements And Dairy Products, Concentrates And Purees",,https://jmea.org/listing/trade-winds-citrus-limited/,
Transactions E-Pins Limited,Jamaica,JMEA,,kerry-ann.messam@tepins.com,8765708760,,Technology Services,,,,"Provides Logistics, Distribution, Transaction",,https://jmea.org/listing/transactions-e-pins-limited/,
Transocean Shipping Limited,Jamaica,JMEA,,sales@shippingja.net,8769235719,,Professional Services,,,,"Provides Shipping, Custom Brokerage, Trucking And Vessel Agent",,https://jmea.org/listing/transocean-shipping-limited/,
Treatz Bakehouse and Café Jamaica Limited,Jamaica,JMEA,,treatz.jamaica@gmail.com,8764230406,,Food and Tobacco,,,,"Produces Wedding Cakes, Specialty Desserts, Artisan Bread, Croissants",,https://jmea.org/listing/treatz-bakehouse-and-cafe-jamaica-limited/,
Triple A Sports & Technology Limited,Jamaica,JMEA,,tripleasportstech123@gmail.com,8769084541,,"Textile, Apparel and Leather",,,,"Sports goods, Printers & Consumables",,https://jmea.org/listing/triple-a-sports-technology-limited/,
Tripple C Manufacturing Limited,Jamaica,JMEA,,tripleasportstech123@gmail.com,8766656333,,"food, Beverage and Tobacco",,,,Canned Ackee,,https://jmea.org/listing/tripple-c-manufacturing-limited/,
Tritronic Electronics Limited,Jamaica,JMEA,,tritroniclimited@yahoo.com,8766303739,,"Electricals, Electronics, and Optical",,,,Surge Protectors/Voltage Monitor,,https://jmea.org/listing/tritronic-electronics-limited/,
Tropical Battery,Jamaica,JMEA,,dmelville@tropicalbattery.com,8769236231,,"Electricals, Electronics and Automotives",,,,"Automative Batteries, Caribrake fluid, tropical lubricants, coolant, windshield wash",,https://jmea.org/listing/tropical-battery/,
Tropical Fruits & Vegetables,Jamaica,JMEA,,dwight_page11@yahoo.com,8768949341,,Food and Tobacco,,,,"Manufactures Fresh Produce, Bamboo Products And Infused lobster Oil",,https://jmea.org/listing/tropical-fruits-vegetables/,
Tropical Metal Products Limited,Jamaica,JMEA,,tropical.metal.products@gmail.com,8767659444,,Mineral and Metal,,,,"Metal Roofing Tile, Corrugated Roofing Sheets, Metal Jalousie Window, Metal Door Frames Steel Purloins.",,https://jmea.org/listing/tropical-metal-products-limited/,
Tropicks 365,Jamaica,JMEA,,tropicks365@gmail.com,8768536307,,Food and Tobacco,,,,"Manufactures Dried Mango, Dried Breadfruit, Dried Plantain And Dried Pineapple",,https://jmea.org/listing/tropicks-365/,
Tropix Apparels Limited,Jamaica,JMEA,,tropixapparels@gmail.com,8766849030,,"Textile, Apparel and Leather",,,,"Linen, Water Sports, Uniforms, Jersey",,https://jmea.org/listing/tropix-apparels-limited/,
Trout Hall Limited,Jamaica,JMEA,,trouthall@cwjamaica.com,8769235135,,Food and Tobacco,,,,UGLI Tangelo,,https://jmea.org/listing/trout-hall-limited/,
Unicomer Jamaica Limited (Courts),Jamaica,JMEA,,annette_williams@unicomer.com,8769262110,,Professional Services,,,,Provides Furniture,,https://jmea.org/listing/unicomer-jamaica-limited-courts/,
United Plastics Limited,Jamaica,JMEA,,uplastics@cwjamaica.com,8769231171,,"Packaging, Paper and Printing",,,,"Provides Plastic Bottles, Bottle Designs And Mold Manufacturing.",,https://jmea.org/listing/united-plastics-limited/,
Vantage Windows and Doors Limited,Jamaica,JMEA,,slegg@vantage.com,8768279124,,Mineral and Metal,,,,Aluminum Profile Windows And Arches; ​Aluminum And UPVC Profile Shower Enclosures; UPVC Profile Windows And Arches ​UPVC Profile Doors And Aluminum And UPVC Commercial Store Fronts,,https://jmea.org/listing/vantage-windows-and-doors-limited/,
Veg Out Distributors,Jamaica,JMEA,,vegoutdistributors@gmail.com,8764107752,,Food and Beverage,,,,"Manufactures Black Bean Burgers, Veggie Burgers, Chickpea Burgers, Quinoa Burgers And Vegan Burgers",,https://jmea.org/listing/veg-out-distributors/,
Versachem International Limited,Jamaica,JMEA,,versachem@cwjamaica.com,8769265220,,Chemicals and Pharmaceuticals,,,,Provides Liquid Self Shine Floor Polish And Plastic Bottles,,https://jmea.org/listing/versachem-international-limited/,
Very Amazing Products (VAP) Limited,Jamaica,JMEA,,vap@cwjamaica.com,87698478345,,Food and Tobacco,,,,"Manufactures Syrup, Squash, Vinegar, Tomato Ketchup, Wine, Flavoured Drinks, Teas, Canned Beans, Vegetable Oil, Bottled Water (Spring), Browning",,https://jmea.org/listing/very-amazing-products-vap-limited/,
Vickie’s Jerk Sauce,Jamaica,JMEA,,victoria@vickiesjerksauce.com,8763746236,,Food and Tobacco,,,,Manufactures Jerk Sauce,,https://jmea.org/listing/vickies-jerk-sauce/,
Victoria Mutual Wealth Management,Jamaica,JMEA,,sharon.sterling@myvmgroup.com,8769605000,,Professional Services,,,,"Provides Wealth Management Services, Securities Trading And Sales, Investment Advisory Services And Corporate Solutions.",,https://jmea.org/listing/victoria-mutual-wealth-management/,
Viniflex Jamaica Limited,Jamaica,JMEA,,viniflexjamaica@gmail.com,8763844985,,Mineral and Metal,,,,"Provides Residential Garden Hose, Insect Screen Frame, Glazing Rubber",,https://jmea.org/listing/viniflex-jamaica-limited/,
Vinscents Manufacturing Company Limited,Jamaica,JMEA,,vinscentsmanufacturing@gmail.com,8768490896,,Chemicals and Pharmaceuticals,,,,"Manufactures Bleach, Liquid Soaps, Fabric Softeners, Disinfectants, Degreasers And Hand Sanitizers",,https://jmea.org/listing/vinscents-manufacturing-company-limited/,
Vintage Chic Jewellery & Accessories,Jamaica,JMEA,,vintagechicjewelry@gmail.com,8764759347,,Jewellery and Other Manufacturing,,,,Jewellery & Leather Products,,https://jmea.org/listing/vintage-chic-jewellery-accessories/,
Viv’s Manna,Jamaica,JMEA,,vivsmanna@breadfruitplace.com,8765681207,,Food and Tobacco,,,,"Manufacturers Of Breadfruit Slices, Chips And Flour",,https://jmea.org/listing/vivs-manna/,
Wah Manufacturing Limited,Jamaica,JMEA,,sheldonjw3@gmail.com,8763744313,,Beverages,,,,"Manufactures Power Kidz, Syrup, Bag Juice",,https://jmea.org/listing/wah-manufacturing-limited/,
Weathershield Limited,Jamaica,JMEA,,weathershieldlimited@gmail.com,8769404111,,Mineral and Metal,,,,"Roofing, Seamless Gutterings, Architectural Foam Mouldings, Awnings, Waterproofing, Crown Moldings, Ceiling Medallions And Architectural",,https://jmea.org/listing/weathershield-limited/,
Well Engineered Living Limited,Jamaica,JMEA,,weathershieldlimited@gmail.com,8769831305,,Mineral and Metal,,,,"Construct Residential Homes, Commercial Buildings And Standing Seam Roofing",,https://jmea.org/listing/well-engineered-living-limited/,
WICAN Supply & Services Limited,Jamaica,JMEA,,managingdirector@wicansupply.ne,8766321943,,Chemicals and Pharmaceuticals,,,,Provides Cleaning Supplies Including Sanitizers And Rubbing Alcohol And Sanitization; Deep Cleaning Services,,https://jmea.org/listing/wican-supply-services-limited/,
Wicks by Grey,Jamaica,JMEA,,wicksbygrey@gmail.com,87684748776,,Jewellery and Other Manufacturing,,,,Manufactures Candles,,https://jmea.org/listing/wicks-by-grey/,
Will Deliver,Jamaica,JMEA,,info@willdeliver.com,8764552648,,Professional Services,,,,We Are An Online Platform That Helps Manufacturers And Distributors Find And Hire Trucks And Vans To Deliver Their Goods At Affordable Prices. We Are Focused On Lowering Delivery Costs By Matching Loads With The Lowest-Cost Available Truck Capacity.,,https://jmea.org/listing/will-deliver/,
Wilpar Limited,Jamaica,JMEA,,eylja@yahoo.com,8769253588,,Chemicals and Pharmaceuticals,,,,Manufactures Castor Oil.,,https://jmea.org/listing/wilpar-limited/,
Wisynco Group Limited,Jamaica,JMEA,,fchalifour@wisyncompany.com,8767499000,,Beverages,,,,"Manufactures Beverages To Include – Carbonated Beverages, Water, Flavored Water, Juice Drinks, Energy Drinks",,https://jmea.org/listing/wisynco-group-limited/,
Wood Madera Carpentry Limited,Jamaica,JMEA,,seya@weprolimited.com,8769533061,,"Bedding, Furniture and Wood",,,,Provides Carpentry Services,,https://jmea.org/listing/wood-madera-carpentry-limited/,
Woodcats International Limited,Jamaica,JMEA,,info@woodcatsinternational.com,876922334,,Wood and Furniture,,,,"Manufacturers Wood Pallet, Plastic Pallet, Crates & Box, Sawdust, Gardening Mulch",,https://jmea.org/listing/woodcats-international-limited/,
Worthy Park Estate Limited,Jamaica,JMEA,,g.clarke@worthyparkestate.com,8769036103,,Beverages,,,,"Manufactures Sugar, Molasses, Rum and Rum Cream",,https://jmea.org/listing/worthy-park-estate-limited/,
Xars Eqiupment & Tracking Limited,Jamaica,JMEA,,xars@cwjamaica.com,876923758990,,Professional Services,,,,"Provides Freight Consolidators Container, Haulers And Commercial Warehouse",,https://jmea.org/listing/xars-eqiupment-tracking-limited/,
Xsomo International Limited,Jamaica,JMEA,,desmond.valentine@xsomo.com.jm,8769225857,,"Packaging, Paper and Printing",,,,Provides Computer Forms And Other Business Forms.,,https://jmea.org/listing/xsomo-international-limited/,
Yaad Way Health and Wellness,Jamaica,JMEA,,donnellm@yaadway.com,8764200855,,Chemicals and Pharmaceuticals,,,,"Provides shampoo, Conditioner, Lotion, Bodywash, Foot scrub",,https://jmea.org/listing/yaad-way-health-and-wellness/,
YJ’s & Associates Limited,Jamaica,JMEA,,yjs.associates@gmail.com,8768271463,,Food and Tobacco,,,,Manufactures Pepper Sauces,,https://jmea.org/listing/yjs-associates-limited/,
